0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
30487141,11,,auxin signaling or homeostasis genes,GENE,,Arabidopsis=ORGANISM; Arabidopsis thaliana=ORGANISM; ,,PAS,GENE,,POSITIVE,ACTIVE,have,Several auxin signaling or homeostasis genes had different PAS in their transcripts in the cstf77-2 mutant.,Directed Link,Directed Link
30500566,7,,APP,GENE,,NA;,,Alzheimer Disease,PHENOTYPE,,POSITIVE,ACTIVE,involve,"Therefore, the imbalance of APP processing may be involved with the negative correlation between cancer and Alzheimer Disease.",Directed Link,Negative Cause
30500566,7,,APP,GENE,,NA;,,cancer,PHENOTYPE,,POSITIVE,ACTIVE,involve,"Therefore, the imbalance of APP processing may be involved with the negative correlation between cancer and Alzheimer Disease.",Directed Link,Negative Cause
30509103,7,,Skullcapflavone I ,COMPOUND,,NA;,,cell proliferation,BIOLOGICAL PROCESS,,POSITIVE,ACTIVE,suppress,"The results showed that Skullcapflavone I significantly suppressed cell proliferation, viability and down-regulated the protein levels of PCNA and Cyclin D1.",Directed Link,Negative Cause
30509103,7,,Skullcapflavone I ,COMPOUND,,NA;,,viability,BIOLOGICAL PROCESS,,POSITIVE,ACTIVE,suppress,"The results showed that Skullcapflavone I significantly suppressed cell proliferation, viability and down-regulated the protein levels of PCNA and Cyclin D1.",Directed Link,Negative Cause
30509103,7,,Skullcapflavone I ,COMPOUND,,NA;,,PCNA,PROTEIN,,POSITIVE,ACTIVE,down-regulate,"The results showed that Skullcapflavone I significantly suppressed cell proliferation, viability and down-regulated the protein levels of PCNA and Cyclin D1.",Directed Link,Negative Cause
30509103,7,,Skullcapflavone I ,COMPOUND,,NA;,,Cyclin D1,PROTEIN,,POSITIVE,ACTIVE,down-regulate,"The results showed that Skullcapflavone I significantly suppressed cell proliferation, viability and down-regulated the protein levels of PCNA and Cyclin D1.",Directed Link,Negative Cause
30487387,2,,6(OH)Mel,COMPOUND,,Cells=CELL; Human=ORGANISM; ,,MNT-1 cells,CELL,,POSITIVE,ACTIVE,protect,"In conclusion, Mel, 6(OH)Mel and 5-MT protect MNT-1 cells, which express melatonin receptors (MT1 and MT2) against UVB-induced oxidative stress and mitochondrial dysfunction, including the uncoupling of oxidative phosphorylation.",Directed Link,Directed Link
30487387,2,,5-MT,COMPOUND,,Cells=CELL; Human=ORGANISM; ,,MNT-1 cells,CELL,,POSITIVE,ACTIVE,protect,"In conclusion, Mel, 6(OH)Mel and 5-MT protect MNT-1 cells, which express melatonin receptors (MT1 and MT2) against UVB-induced oxidative stress and mitochondrial dysfunction, including the uncoupling of oxidative phosphorylation.",Directed Link,Directed Link
30509125,0,,SND1,PROTEIN,,NA;,,epithelial-mesenchymal transition,BIOLOGICAL PROCESS,,POSITIVE,ACTIVE,regulate,SND1 acts upstream of SLUG to regulate the epithelial-mesenchymal transition (EMT) in SKOV3 cells.,Directed Link,Directed Link
30509125,0,,SND1,PROTEIN,,NA;,,EMT,BIOLOGICAL PROCESS,,POSITIVE,ACTIVE,regulate,SND1 acts upstream of SLUG to regulate the epithelial-mesenchymal transition (EMT) in SKOV3 cells.,Directed Link,Directed Link
30509125,0,,SND1,PROTEIN,,NA;,upstream of,SLUG,PROTEIN,,POSITIVE,ACTIVE,act,SND1 acts upstream of SLUG to regulate the epithelial-mesenchymal transition (EMT) in SKOV3 cells.,Directed Link,Directed Link
30509125,4,loss-of-function of,SND1,PROTEIN,,NA;,up-regulation of ,epithelial markers,GENE,,POSITIVE,ACTIVE,result,"We then performed gene expression profiles and further verified (by use of quantitative PCR and Western blot analysis) that loss-of-function of SND1 resulted in up-regulation of epithelial markers, such as epithelial cadherin and claudin 1, and down-regulation of mesenchymal markers, including neural cadherin and vimentin.",Directed Link,Negative Increase
30509125,4,loss-of-function of,SND1,PROTEIN,,NA;,down-regulation of ,mesenchymal markers,GENE,,POSITIVE,ACTIVE,result,"We then performed gene expression profiles and further verified (by use of quantitative PCR and Western blot analysis) that loss-of-function of SND1 resulted in up-regulation of epithelial markers, such as epithelial cadherin and claudin 1, and down-regulation of mesenchymal markers, including neural cadherin and vimentin.",Directed Link,Negative Decrease
30509125,5,,N-CAD,GENE,,NA;,,SND1,PROTEIN,,POSITIVE,ACTIVE,regulate,"Moreover, we illustrated that SLUG, a key transcription factor implicated in epithelial-mesenchymal transition and metastasis, acts as an essential effector of the SND1-promoted epithelial-mesenchymal transition process via regulating N-CAD and VIM expression (or E-CAD and CLDN1).",Directed Link,Directed Link
30509125,5,,VIM,GENE,,NA;,,SND1,PROTEIN,,POSITIVE,ACTIVE,regulate,"Moreover, we illustrated that SLUG, a key transcription factor implicated in epithelial-mesenchymal transition and metastasis, acts as an essential effector of the SND1-promoted epithelial-mesenchymal transition process via regulating N-CAD and VIM expression (or E-CAD and CLDN1).",Directed Link,Directed Link
30509125,6,,SND1,PROTEIN,,NA;,,the gene transcriptional activation of SLUG,BIOLOGICAL PROCESS,,POSITIVE,ACTIVE,regulate,The underlying molecular mechanisms illustrated that SND1 regulates the gene transcriptional activation of SLUG by increasing chromatin accessibility through the recruitment of the acetyltransferases GCN5 and CBP/p300 to the SLUG promoter proximal region.,Directed Link,Directed Link
30509125,8,,SND1,PROTEIN,,NA;,,EMT,BIOLOGICAL PROCESS,,POSITIVE,ACTIVE,regulate,SND1 acts upstream of SLUG to regulate the epithelial-mesenchymal transition (EMT) in SKOV3 cells.,Directed Link,Directed Link
30487376,0,Loss of ,Endogenous HMGB2,PROTEIN,,Heart=ORGAN; Mice=ORGANISM; ,Pressure Overload-Induced ,Heart Failure,PHENOTYPE,,POSITIVE,ACTIVE,promote,Loss of Endogenous HMGB2 Promotes Cardiac Dysfunction and Pressure Overload-Induced Heart Failure in Mice.,Directed Link,Negative Increase
30487376,0,Loss of ,Endogenous HMGB2,PROTEIN,,Heart=ORGAN; Mice=ORGANISM; ,,Cardiac Dysfunction,PHENOTYPE,,POSITIVE,ACTIVE,promote,Loss of Endogenous HMGB2 Promotes Cardiac Dysfunction and Pressure Overload-Induced Heart Failure in Mice.,Directed Link,Negative Increase
30509148,12,,subjective tinnitus,PHENOTYPE,reduction,NA;,,sound localization,PHENOTYPE,,POSITIVE,ACTIVE,improve,Those experiencing noticeable tinnitus may benefit more from cochlear implantation than those without; subjective tinnitus reduction may be correlated with improved sound localization and speech recognition in noise.,Directed Link,Negative Decrease
30509148,12,,subjective tinnitus,PHENOTYPE,reduction,NA;,,speech recognition,PHENOTYPE,,POSITIVE,ACTIVE,improve,Those experiencing noticeable tinnitus may benefit more from cochlear implantation than those without; subjective tinnitus reduction may be correlated with improved sound localization and speech recognition in noise.,Directed Link,Negative Decrease
30510196,6,,Islr,PROTEIN,,NA;,,autophagy,BIOLOGICAL PROCESS,,POSITIVE,ACTIVE,prevent,"Furthermore, Islr stabilizes Dvl2 by reducing the level of LC3-labeled Dvl2 and preventing cells from undergoing autophagy.",Directed Link,Negative Cause
30487290,9,inhibition,Ezh2,GENE,,NA;,,cell proliferation,BIOLOGICAL PROCESS,,POSITIVE,ACTIVE,restrict,"Thus, Ezh2 inhibition may restrict cell proliferation and promote defined adaptive responses.",Directed Link,Negative Decrease
30487290,9,inhibition,Ezh2,GENE,,NA;,,adaptive responses,BIOLOGICAL PROCESS,,POSITIVE,ACTIVE,promote,"Thus, Ezh2 inhibition may restrict cell proliferation and promote defined adaptive responses.",Directed Link,Negative Increase
30487287,5,inhibition of ,NRD phosphorylation,BIOLOGICAL PROCESS,,NA;,,DREB2A,MOLECULAR FUNCTION,,POSITIVE,ACTIVE,stabilize,These observations suggest that inhibition of NRD phosphorylation stabilizes and activates DREB2A in response to heat stress to enhance plant thermotolerance.,Directed Link,Negative Increase
30487287,5,inhibition of ,NRD phosphorylation,BIOLOGICAL PROCESS,,NA;,,DREB2A,MOLECULAR FUNCTION,,POSITIVE,ACTIVE,activate,These observations suggest that inhibition of NRD phosphorylation stabilizes and activates DREB2A in response to heat stress to enhance plant thermotolerance.,Directed Link,Negative Increase
30487287,5,inhibition of ,NRD phosphorylation,BIOLOGICAL PROCESS,,NA;,,plant thermotolerance,BIOLOGICAL PROCESS,,POSITIVE,ACTIVE,enhance,These observations suggest that inhibition of NRD phosphorylation stabilizes and activates DREB2A in response to heat stress to enhance plant thermotolerance.,Directed Link,Negative Increase
30487275,2,,CHIKV nsP2,PROTEIN,,NA;,,enzymatic functions ,BIOLOGICAL PROCESS,,POSITIVE,ACTIVE,have,"As in the case of other Old World alphaviruses, CHIKV nsP2 not only has enzymatic functions in viral RNA replication, but is also a critical inhibitor of the antiviral response and one of the determinants of CHIKV pathogenesis.",Directed Link,Directed Link
30487275,2,,CHIKV nsP2,PROTEIN,,NA;,,critical inhibitor,BIOLOGICAL PROCESS,,POSITIVE,ACTIVE,have,"As in the case of other Old World alphaviruses, CHIKV nsP2 not only has enzymatic functions in viral RNA replication, but is also a critical inhibitor of the antiviral response and one of the determinants of CHIKV pathogenesis.",Directed Link,Directed Link
30500818,1,,Cardiac electrical alternans,PHENOTYPE,,NA;,,cardiac arrhythmias,PHENOTYPE,,POSITIVE,ACTIVE,predict,"Cardiac electrical alternans (CEA), manifested as T-wave alternans in ECG, is a clinical biomarker for predicting cardiac arrhythmias and sudden death.",Directed Link,Directed Link
30500818,1,,Cardiac electrical alternans,PHENOTYPE,,NA;,,sudden death,PHENOTYPE,,POSITIVE,ACTIVE,predict,"Cardiac electrical alternans (CEA), manifested as T-wave alternans in ECG, is a clinical biomarker for predicting cardiac arrhythmias and sudden death.",Directed Link,Directed Link
30500818,1,,CEA,PHENOTYPE,,NA;,,cardiac arrhythmias,PHENOTYPE,,POSITIVE,ACTIVE,predict,"Cardiac electrical alternans (CEA), manifested as T-wave alternans in ECG, is a clinical biomarker for predicting cardiac arrhythmias and sudden death.",Directed Link,Directed Link
30500818,1,,CEA,PHENOTYPE,,NA;,,sudden death,PHENOTYPE,,POSITIVE,ACTIVE,predict,"Cardiac electrical alternans (CEA), manifested as T-wave alternans in ECG, is a clinical biomarker for predicting cardiac arrhythmias and sudden death.",Directed Link,Directed Link
30500810,2,,RBR1,PROTEIN,,Arabidopsis=ORGANISM; ,,cell proliferation,BIOLOGICAL PROCESS,,POSITIVE,ACTIVE,control,"The Arabidopsis pRb homolog RETINOBLASTOMA RELATED 1 (RBR1), similar to its animal counterparts, controls not only cell proliferation but is also implicated in developmental decisions, stress responses and maintenance of genome integrity.",Directed Link,Directed Link
30500810,2,,RETINOBLASTOMA RELATED 1,PROTEIN,,Arabidopsis=ORGANISM; ,,cell proliferation,BIOLOGICAL PROCESS,,POSITIVE,ACTIVE,control,"The Arabidopsis pRb homolog RETINOBLASTOMA RELATED 1 (RBR1), similar to its animal counterparts, controls not only cell proliferation but is also implicated in developmental decisions, stress responses and maintenance of genome integrity.",Directed Link,Directed Link
30500810,2,,RBR1,PROTEIN,,Arabidopsis=ORGANISM; ,, developmental decisions,BIOLOGICAL PROCESS,,POSITIVE,ACTIVE,implicate,"The Arabidopsis pRb homolog RETINOBLASTOMA RELATED 1 (RBR1), similar to its animal counterparts, controls not only cell proliferation but is also implicated in developmental decisions, stress responses and maintenance of genome integrity.",Directed Link,Directed Link
30500810,2,,RETINOBLASTOMA RELATED 1,PROTEIN,,Arabidopsis=ORGANISM; ,, developmental decisions,BIOLOGICAL PROCESS,,POSITIVE,ACTIVE,implicate,"The Arabidopsis pRb homolog RETINOBLASTOMA RELATED 1 (RBR1), similar to its animal counterparts, controls not only cell proliferation but is also implicated in developmental decisions, stress responses and maintenance of genome integrity.",Directed Link,Directed Link
30500810,2,,RBR1,PROTEIN,,Arabidopsis=ORGANISM; ,maintenance of,genome integrity,BIOLOGICAL PROCESS,,POSITIVE,ACTIVE,implicate,"The Arabidopsis pRb homolog RETINOBLASTOMA RELATED 1 (RBR1), similar to its animal counterparts, controls not only cell proliferation but is also implicated in developmental decisions, stress responses and maintenance of genome integrity.",Directed Link,Directed Link
30500810,2,,RETINOBLASTOMA RELATED 1,PROTEIN,,Arabidopsis=ORGANISM; ,maintenance of,genome integrity,BIOLOGICAL PROCESS,,POSITIVE,ACTIVE,implicate,"The Arabidopsis pRb homolog RETINOBLASTOMA RELATED 1 (RBR1), similar to its animal counterparts, controls not only cell proliferation but is also implicated in developmental decisions, stress responses and maintenance of genome integrity.",Directed Link,Directed Link
30500808,4,knockdown of,ERG and FLI1,MOLECULAR FUNCTION,,NA;,,EndMT,BIOLOGICAL PROCESS,,POSITIVE,ACTIVE,induce,"Here, we found that combined knockdown of two ETS family transcription factors, ERG and FLI1, induces EndMT coupled with dynamic epigenetic changes in ECs.",Directed Link,Negative Increase
30510100,0,,PBP4,GENE,,NA;,,peptidoglycan fragment release,BIOLOGICAL PROCESS,,POSITIVE,ACTIVE,facilitate,PBP3 and PBP4 facilitate NOD1 agonist peptidoglycan fragment release and survival in stationary phase.  mutants was significantly reduced compared to wild type.,Directed Link,Directed Link
30510100,0,,PBP3,GENE,,NA;,peptidoglycan fragment,survival,BIOLOGICAL PROCESS,,POSITIVE,ACTIVE,facilitate,PBP3 and PBP4 facilitate NOD1 agonist peptidoglycan fragment release and survival in stationary phase.  mutants was significantly reduced compared to wild type.,Directed Link,Directed Link
30510101,7,altered,norepinephrine synthesis,BIOLOGICAL PROCESS,,NA;,,mental illness,PHENOTYPE,,POSITIVE,ACTIVE,explain,"Further, the altered norepinephrine synthesis observed here may, in part, explain behavioural effects of infection and associations with mental illness.",Directed Link,Directed Link
30510101,7,altered,norepinephrine synthesis,BIOLOGICAL PROCESS,,NA;,,behavioural effects of infection,PHENOTYPE,,POSITIVE,ACTIVE,explain,"Further, the altered norepinephrine synthesis observed here may, in part, explain behavioural effects of infection and associations with mental illness.",Directed Link,Directed Link
30509141,0,,Bcl-2,PROTEIN,,NA;,,HOXC6,PROTEIN,,POSITIVE,ACTIVE,regulate,HOXC6 promotes cervical cancer progression via regulation of Bcl-2.,Directed Link,Directed Link
30509141,0,,HOXC6,GENE,,NA;,,cervical cancer progression ,PHENOTYPE,,POSITIVE,ACTIVE,promote,HOXC6 promotes cervical cancer progression via regulation of Bcl-2.,Directed Link,Positive Cause
30509141,5,enhanced,HOXC6,GENE,,NA;,cervical cancer,cell cycle progression,BIOLOGICAL PROCESS,,POSITIVE,ACTIVE,result,"In vitro and in vivo experiments revealed that enhanced HOXC6 expression results in cervical cancer cell proliferation, cell cycle progression, anchorage colony formation, and xenograft tumor growth.",Directed Link,Positive Increase
30509141,5,enhanced,HOXC6,GENE,,NA;,cervical cancer,cell proliferation,BIOLOGICAL PROCESS,,POSITIVE,ACTIVE,result,"In vitro and in vivo experiments revealed that enhanced HOXC6 expression results in cervical cancer cell proliferation, cell cycle progression, anchorage colony formation, and xenograft tumor growth.",Directed Link,Positive Increase
30509141,5,enhanced,HOXC6,GENE,,NA;,cervical cancer,anchorage colony formation,BIOLOGICAL PROCESS,,POSITIVE,ACTIVE,result,"In vitro and in vivo experiments revealed that enhanced HOXC6 expression results in cervical cancer cell proliferation, cell cycle progression, anchorage colony formation, and xenograft tumor growth.",Directed Link,Positive Increase
30509141,5,enhanced,HOXC6,GENE,,NA;,cervical cancer,xenograft tumor growth,BIOLOGICAL PROCESS,,POSITIVE,ACTIVE,result,"In vitro and in vivo experiments revealed that enhanced HOXC6 expression results in cervical cancer cell proliferation, cell cycle progression, anchorage colony formation, and xenograft tumor growth.",Directed Link,Positive Increase
30509141,6,,HOXC6,GENE,,NA;,,BCL2,GENE,,POSITIVE,ACTIVE,up-regulate,"Mechanistically, we show that HOXC6 up-regulates BCL2 expression through transcription regulation.",Directed Link,Positive Cause
